method,population,source_id,preprocessing_id,snr_db,noise_seeds,run_id,context_sha256,family,N,mcs,energy_constraint,noise_namespace,mse,psnr_db,lpips_alex,dino_cosine,table_sha256
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01440764/ILSVRC2012_val_00003014_n01440764,ba4269f89fdfc1ec6596d3da2afb4e19a03b1eca4a1722e30eed3d2a2bd8f7ec,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.11189454793404935,9.514717102050781,0.7109892169634501,0.012564791987339655,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01601694/ILSVRC2012_val_00021656_n01601694,37b82f0d861ae3605d674a2cbb64be7cf20587648637da943b3560bfecd7ae35,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.08346059293574086,10.941630999247232,0.7186257441838583,-0.0152351347108682,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01664065/ILSVRC2012_val_00014316_n01664065,835f79111e775834cb13588324bfd6b10fbdc1daf6dc7b4f72089c82175a910c,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.077974474065863,11.120553016662598,0.7075851360956827,-0.034626671423514686,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01689811/ILSVRC2012_val_00020598_n01689811,1246570f41f66a19917cee1a8df75396e46c1432ca4c8f58e321a310b321915b,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.10716737980826706,9.716178258260092,0.661088744799296,0.023903000478943188,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01735189/ILSVRC2012_val_00006699_n01735189,94658fdd83ae6734124089a0da860094f78c13469d89519dbe2f21027a4d01d0,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.07550213296288567,11.24221674601237,0.7097279032071432,0.025337141007184982,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01744401/ILSVRC2012_val_00032663_n01744401,7cd8922d351c72ca0e054807bf7621a297c52a9b1114bd0c0df22ed2f8a4f66f,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.11751618994947455,9.872525056203207,0.7822326024373373,0.036162354362507663,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01751748/ILSVRC2012_val_00033157_n01751748,83149bf37e64c45c4c66758e8f8a09068ddae230eee2229359b65dada673f84b,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.06839823803983343,12.219611803690592,0.823387861251831,-0.0027096240470806756,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01775062/ILSVRC2012_val_00036589_n01775062,b2d5003b689d41aae33350a9998fe67c924460940402a10b7c4f865434b3d5ed,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.09997936262833522,10.060187657674154,0.6796682476997375,0.01484606508165598,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01843383/ILSVRC2012_val_00005901_n01843383,bf69dd09dadfb949dc2d90d20cb7f37908bb912676f698d73819557a49f31ce1,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.13933146622084988,8.67219591140747,0.6809044082959493,0.03181716427206993,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01860187/ILSVRC2012_val_00021594_n01860187,64a3034f4043379fad126e4f69b4f653f00c0fef8cadcef0ee65d293ad7bb37a,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.11442287466098099,9.518303553263346,0.6959966619809469,-0.010716944312055906,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
token-efficiency-digital-v1/raw/16QAM/N4084/m10,development,n01882714/ILSVRC2012_val_00019996_n01882714,b2bb1bfcc62415aa32d898a4dc5e48c533b895d5a507861a0f4e2c2d93d34bc2,1,"[2001, 2002, 2003]",TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development,aa28acf3e80bb578a83dc11b1d880811e3eecd9c7261051f23b62a936ee252c4,raw,4084,16QAM,fixed_constellation_average_2_per_symbol,token-efficiency-digital-v1/raw/16QAM/N4084,0.08167009484880004,10.9642702738444,0.7007121841112772,0.05181837330261866,e7b3037e9248b82b45a1db7aa332d8b69055c968ec8e2dd35df43684e7d85880
